occurs_at,headline_initial,sub_category_name
15 11 2017,"EDUCATEC - EDUCATRICEParis -- Salon professionnel des équipements, systèmes et services pour l'éducation et la formation",Entreprises
15 11 2017,FESTIVAL BREIZH TRANSITIONQuimper -- Festival de la transition énergétique et du développement durable,Entreprises
15 11 2017,"CRÉATION ET SAVOIR-FAIREParis -- Le salon des loisirs créatifs. CRÉATION ET SAVOIR-FAIRE est premier salon réparti en 5 univers et consacré au DIY: couture, déco, cuisine créative, brico, scrapbooking, customisation, beauté, mode. Vous y découvrirez aussi des petits créateurs tendance",Entreprises
17 11 2017,"SALON DE L'HABITAT BIEN CHEZ SOISaint-Omer -- Salon de l'habitat, de la rénovation et de la décoration",Entreprises
17 11 2017,"ID D'ART - ANNECYAnnecy -- Salon des créateurs. Le ID d'ART propose des collections originales, contemporaines et étonnantes. Une mode élégante et décontractée, des objets déco chics & graphiques, des accessoires vintage, des toiles & luminaires contemporains",Entreprises
17 11 2017,"ARTS ATLANTICLa Rochelle -- Salon d'art contemporain. ARTS ATLANTIC a pour ambition de permettre au plus grand nombre d’accéder à l’art. Moment d’échange privilégié entre le public et les artistes, qui réunira près de 170 artistes peintres, sculpteurs, plasticiens et photographes",Entreprises
17 11 2017,SALON DU MARIAGE - METZMetz -- Salon du mariage de Metz,Entreprises
17 11 2017,"ART3F MULHOUSEMulhouse -- Salon international d'art contemporain de Mulhouse. Art3f réunit galeries, peintres, sculpteurs, photographes et performers",Entreprises
17 11 2017,"SALON DES ARTISTES ANIMALIERS - PARISParis -- Salon des artistes animaliers, de chasse et de la nature",Entreprises
17 11 2017,SALON DES VINS ET DE LA GASTRONOMIE - NANTESNantes -- Salon des vins et de la gastronomie. Les salons des vins et de la gastronomie sont l'occasion de vous initier aux techniques de la dégustation ou parfaire vos connaissances lors des animations qui vous sont proposées,Entreprises
17 11 2017,ST.ART STRASBOURGStrasbourg -- Foire européenne d'art contemporain,Entreprises
18 11 2017,SALON DES MARIÉS ET DE LEURS INVITÉS - DIJONDijon -- Salon du mariage de Dijon,Entreprises
21 11 2017,"EUROPACK - EUROMANUT - CFIALyon -- Salon européen de l'emballage. EUROPACK - EUROMANUT - CFIA est dédié à l’ensemble des acteurs de l’industrie agroalimentaire et des professionnels de l’équipement, de l’emballage, du marquage et de la manutention, toutes filières confondues",Entreprises
21 11 2017,SALON DES MAIRES ET DES COLLECTIVITÉS LOCALESParis -- Salon des maires et des collectivités locales - le grand rendez-vous français de l'achat public,Entreprises
21 11 2017,MILIPOL PARISParis -- Salon mondial de la sécurité intérieure des Etats,Entreprises
21 11 2017,"TOLEXPOParis -- Salon international des équipements de production pour le travail des métaux en feuille et en bobine, du tube et des profilés",Entreprises
21 11 2017,SOLUTRANSLyon -- Salon international des solutions de transport routier et urbain,Entreprises
22 11 2017,FLUID PROCESSING MEETINGSLyon -- Rendez-vous d'affaires & conférences sur les équipements fluidiques,Entreprises
22 11 2017,CAMPO OUESTNantes -- Salon professionnel des équipements de tourisme et de loisirs,Entreprises
23 11 2017,"FORUM DES SENIORS ATLANTIQUENantes -- Salon des Seniors en France: Tourisme, art de vivre, santé-forme, droit-épargne, nouvelles technologies",Entreprises
23 11 2017,"FUNÉRAIREParis -- Salon professionnel international de l’art funéraire, fournisseurs et distributeurs",Entreprises
23 11 2017,SALON FUNÉRAIREParis -- Salon international des professionnels de l'art funéraire,Entreprises
23 11 2017,"ID CREATIVES - ANGERSAngers -- Salon des loisirs créatifs. Participer à ID CREATIVES, c'est la garantie de rencontrer un public de connaisseurs venant se fournir en matériel et se ressourcer en idées créatives",Entreprises
24 11 2017,"SALON DU BIEN-ÊTRE, BIO & THÉRAPIES - BORDEAUXBordeaux -- Salon du Bien-être, Bio & Thérapies. Le Salon du Bien-être, Bio & Thérapies de Bordeaux offre un programme passionnant et varié d'ateliers, de conférences, de débats, de méditations, de spectacles qui excitent, inspirent et dynamisent",Entreprises
24 11 2017,"SALON DU CHOCOLAT, THE, CAFE ET SAVEURS DU MONDELa Rochelle -- Salon dédié au chocolat, au thé, au café et saveurs du monde. Le Salon du Chocolat, Thé et Saveurs du Monde donne aussi aux artisans fabricants, l'occasion de dispenser au public de belles leçons de gourmandise et d'afficher la passion de leurs métiers",Entreprises
24 11 2017,NATURELLIALa Roche-sur-Foron -- Le salon Bio des Alpes,Entreprises
24 11 2017,"ID D'ART - LYONLyon -- Salon des créateurs de Lyon. Le Salon ID d'ART propose des collections originales, contemporaines et étonnantes. Une mode élégante et décontractée, des objets déco chics & graphiques, des accessoires vintage, des toiles & luminaires contemporains",Entreprises
24 11 2017,SALON DES VINS ET DE LA GASTRONOMIE - MARCQ EN BAROEULMarcq-en-Baroeul -- Salon des vins et de la gastronomie. Les salons des vins et de la gastronomie sont l'occasion de vous initier aux techniques de la dégustation ou parfaire vos connaissances lors des animations qui vous sont proposées,Entreprises
25 11 2017,"SALON STUDYRAMA DES ETUDES SUPÉRIEURES DU MANSLe Mans -- Salon des études supérieures de Le Mans (Bac à Bac +5, en initial /alternance). Le Salon Studyrama des Etudes Supérieures de Le Mans est organisé sous le haut patronage du Ministère de l’Education Nationale, de l’Enseignement Supérieur et de la Recherche",Entreprises
25 11 2017,SALON DES VINS ET DE LA GASTRONOMIE - ANGERSAngers -- Salon des vins et de la gastronomie. Les salons des vins et de la gastronomie sont l'occasion de vous initier aux techniques de la dégustation ou parfaire vos connaissances lors des animations qui vous sont proposées,Entreprises
25 11 2017,"SALON DU CHEVAL DE PARISParis -- Salon du cheval, du poney et de l'âne. Depuis 40 ans, le Salon du Cheval de Paris s’impose comme le premier événement équestre de France",Entreprises
28 11 2017,"BIOFITStrasbourg -- Salon professionnel, séminaires et convention d'affaires, offrant à la communauté des biotechnologies une occasion unique de partager un nouveau savoir scientifique, de promouvoir l'innovation, de détecter et de saisir de nouvelles opportunités de marché",Entreprises
28 11 2017,"TRUSTECHCannes -- Salon mondial des solutions sécurisées pour le paiement, l'identification et la mobilité",Entreprises
28 11 2017,SITEVIMontpellier -- Salon international des techniques et équipements vitivinicoles et arboricoles,Entreprises
28 11 2017,"ADF CONGRESParisSALON DES ENTREPRENEURS - NANTESNantesARTISAGrenobleNATURISSIMAGrenobleAUTONOMIC LILLE EUROPELilleSALON STUDYRAMA DES ETUDES SUPÉRIEURES D’ANGERSAngersSALON STUDYRAMA DES ÉTUDES SUPÉRIEURES DE BESANÇONBesançonFIERA DI A CASTAGNABocognanoOB'ART - BORDEAUXBordeauxSALON DES ETUDES SUPÉRIEURES DE BORDEAUXBordeauxSALON DES VINS ET DE LA GASTRONOMIE - CHERBOURGCherbourgMARCHÉ DE NOËL DE CLERMONT-FERRANDClermont-FerrandMARCHÉ DE NOËL DE DRAGUIGNANDraguignanSALON DE L'ETUDIANT ET DE LA FORMATION DE DUNKERQUEDunkerqueSALON DES VINS ET DE LA GASTRONOMIE - LA ROCHE-SUR-YONLa Roche-sur-YonSALON DES VINS ET DE LA GASTRONOMIE - LE MANSLe MansCAP URBA + CAP CITIES CONGRESSLyonKAMASOU LYONLyonSALON STUDYRAMA DES ETUDES SUPÉRIEURES DE MARSEILLEMarseilleFOIRE GOURMANDE DE NOËLMeauxART3F MONTPELLIERMontpellierSALON DES ARTS & DES ANTIQUAIRES DE NÎMESNîmesLE SALON DE LA MOTOParisSALON PISCINE & BIEN-ÊTREParisSALON SAVEURS DES PLAISIRS GOURMANDSParisSALON STUDYRAMA DES 1ÈRES ET TERMINALES - INFOS APBParisSOON PARIS / SALON DE L’UVRE ORIGINALE NUMÉROTÉEParisSALON STUDYRAMA DES ETUDES SUPÉRIEURES DE STRASBOURGStrasbourgSALON DES ARTISANS D’ART ET DES JEUNES CRÉATEURSToulouseSALON STUDYRAMA DES ETUDES SUPÉRIEURES DE VANNESVannesID D'ART - DIJONDijonNAUTIC - SALON NAUTIQUE DE PARISParisILTM - INTERNATIONAL LUXURY TRAVEL MARKETCannesVS PACKCognacPAYSALIALyonWASTE MEETINGSLyonSIMI PARISParisTRANS MUSICALES DE RENNESRennesIGTM - INTERNATIONAL GOLF TRAVEL MARKETCannesFORUMLED EUROPELyonENERGAÏAMontpellierSALON STUDYRAMA DES ETUDES SUPÉRIEURES D’AIX-EN-PROVENCEAix-en-ProvenceALESPO - FOIRE D'ALÈSAlèsDESTINATION HABITAT - AMBÉRIEUAmbérieu-en-BugeySIVALAngersSALON STUDYRAMA DES ETUDES SUPÉRIEURES D’ANNECYAnnecySALON DU MARIAGE D'ARRASArrasCHEVAL PASSIONAvignonSALON STUDYRAMA DES ETUDES SUPÉRIEURES DE BAYONNEBayonneDESTINATION HABITAT - BEAUNEBeaune -- Salon des industries et des techniques pour l'art dentaireSalon de la création, transmission, reprise, financement et développement des entreprisesSalon de l'artisanatSalon pour la vie au naturelSalon au service des personnes handicapées et des personnes âgées dépendantesSalon des études supérieures d'Angers (Bac à Bac +5, en initial / alternance). Le Salon Studyrama des Etudes Supérieures d'Angers est organisé sous le haut patronage du Ministère de l’Education Nationale, de l’Enseignement Supérieur et de la RechercheSalon des études supérieures de Besançon (Bac à Bac +5). Le Salon Studyrama des Etudes Supérieures de Besançon est organisé sous le haut patronage du Ministère de l’Education Nationale, de l’Enseignement Supérieur et de la RechercheFoire de la châtaigne et des produits artisanaux corses. Avec plus de 150 exposants, 'Fiera di a Castagna' est l'une des plus célèbres et anciennes foires agricoles en CorseSalon de l'objet métiers d'art. Ob'Art présente une belle variété de créations faites-main, inspirées, issues de savoir-faire exigeantsSalon des études supérieures de Bordeaux (Bac à Bac +5). Le Salon Studyrama des Etudes Supérieures de Bordeaux est organisé sous le haut patronage du Ministère de l’Education Nationale, de l’Enseignement Supérieur et de la RechercheSalon des vins et de la gastronomie. Les salons des vins et de la gastronomie sont l'occasion de vous initier aux techniques de la dégustation ou parfaire vos connaissances lors des animations qui vous sont proposéesMarché de Noël de Clermont-FerrandMarché de Noël de DraguignanSalon de l'étudiant et de la formation. Le Salon de l’Étudiant et de la formation de Dunkerque est l’occasion d’avoir un aperçu de l’offre de formations dans l’enseignement supérieur, et plus particulièrement sur le Littoral Côte d’OpaleSalon des vins et de la gastronomie. Les salons des vins et de la gastronomie sont l'occasion de vous initier aux techniques de la dégustation ou parfaire vos connaissances lors des animations qui vous sont proposéesSalon des vins et de la gastronomie. Les salons des vins et de la gastronomie sont l'occasion de vous initier aux techniques de la dégustation ou parfaire vos connaissances lors des animations qui vous sont proposéesSalon et congrès de l'aménagement et des projets urbainsSalon de l'érotismeSalon des études supérieures de Marseille (Bac à Bac +5). Le Salon Studyrama des Etudes Supérieures de Marseille est organisé sous le haut patronage du Ministère de l’Education Nationale, de l’Enseignement Supérieur et de la RechercheFoire gourmande de NoëlSalon international d'art contemporain de Montpellier. Art3f réunit galeries, peintres, sculpteurs, photographes et performersSalon des antiquairesSalon international du deux-roue. (moto, scooter, quad)Salon de la piscine, spa & saunaSalon de la gastronomie. Le SALON SAVEURS DES PLAISIRS GOURMANDS est le salon de la gastronomie dédiée aux produits régionaux de qualitéSalon de l'étudiant consacré aux élèves de 1ère et de terminale. Le salon Studyrama des 1ère & Terminales de Paris est le rendez-vous pour bien s’orienter et trouver sa formation de Bac à Bac+5Salon de l’oeuvre originale numérotée. Le salon accueille une trentaine de galeries et d’éditeurs internationaux d’oeuvres originales contemporaines numérotéesSalon des études supérieures de Strasbourg. Le Salon Studyrama des Etudes Supérieures de Strasbourg est organisé sous le haut patronage du Ministère de l’Education Nationale, de l’Enseignement Supérieur et de la RechercheVenez à la rencontre d'artistes pour découvrir la grande richesse du patrimoine artisanal françaisSalon des études supérieures de Vannes (Bac à Bac +5, en initial /alternance). Le Salon Studyrama des Etudes Supérieures de Vannes est organisé sous le haut patronage du Ministère de l’Education Nationale, de l’Enseignement Supérieur et de la RechercheSalon des créateurs de Dijon. Le Salon deID d'ART propose des collections originales, contemporaines et étonnantes. Une mode élégante et décontractée, des objets déco chics & graphiques, des accessoires vintage, des toiles & luminaires contemporainsSalon Nautique International de Paris. Le Nautic - Salon Nautique International de Paris est le grand rassemblement annuel de tous les passionnés de mer et d’un large publicSalon international du marché du voyage de luxeSalon de l'innovation packaging et technologique des vins et spiritueuxSalon du paysage, jardin et sport. Paysalia accueille 450 exposants issus de tous horizons: production végétale, entretien, matériaux, matériel et fournitures, sols et environnement, équipements, eau, arrosage, conception, servicesRendez-vous d'affaires du traitement, du recyclage et des valorisations des déchetsSalon de l'immobilier d'entrepriseFestival de musiques actuelles et électroniquesSalon international du voyage centré autour du GolfForum LED est le premier colloque-expo français entièrement dédié à la technologie des LED. Éclairage, affichage, signalisation, applications mobiles et embarquées, équipements industriels et médicaux...Salon international des énergies renouvelables - avec conférencesSalon des études supérieures d’Aix-en-Provence. Le Salon Studyrama des Etudes Supérieures d’Aix-en-Provence est organisé sous le haut patronage du Ministère de l’Education Nationale, de l’Enseignement Supérieur et de la RechercheFoire d'Alès. Maison, jardin et loisirsSalon de l'habitat. Construction, Rénovation, Aménagement intérieur et décoration, Aménagement extérieurSalon interprofessionnel des techniques vitivinicoles, horticoles, arboricoles et légumièresSalon des études supérieures d'Annecy (Bac à Bac +5, en initial /alternance). Le Salon Studyrama des Etudes Supérieures d'Annecy est organisé sous le haut patronage du Ministère de l’Education Nationale, de l’Enseignement Supérieur et de la RechercheSalon du mariageSalon du cheval. Au programme: 1 200 chevaux, 250 exposants, des concours et 90 heures de spectacle, d’animations et de show… et bien entendu les représentations du gala des Crinières d’OrSalon des études supérieures de Bayonne (Bac à Bac +5). Le Salon Studyrama des Etudes Supérieures de Bayonne est organisé sous le haut patronage du Ministère de l’Education Nationale, de l’Enseignement Supérieur et de la RechercheSalon de l'habitat. Construction, Rénovation, Aménagement intérieur et décoration, Aménagement extérieur",Entreprises
